note_count,primary_tag,secondary_tags,blog_name,post_body,date
3,Palestine,['free palestine'  'genocide'  'ethnic cleansing'  'fuck israel'  'gaza'  'israel is a terrorist occupation'  'israel'  'from the river to the sea palestine will be free'  'flyers for falastin'  'posters'],hereswhere,I highly recommend checking out this instagram.   They have collected many beautiful and powerful posters. All can be distributed for free printed and pasted around your neighbourhood.   It is not enough just to post online about this genocide. Please take your activism to the streets.  Join your local action. If you dont have one create one.,2024-07-13 06:35:45 GMT
21,Palestine,['free gaza'  'gaza'  'palestinian genocide'  'free palestine'  'gaza genocide'  'from the river to the sea palestine will be free'  'gaza strip'  'gazaunderattack'  'jerusalem'  'help palestine'  'i stand with palestine'  'palestine news'  'save palestine'  'pray for palestine'  'justice for palestine'  'news on gaza'  'aid for gaza'  'war on gaza'  'this is a cry for help'  'help gaza'  'send help'  'please help'  'help please'  'palestine donations'  'what to do?'  'heres what to do'],sleepypulm,Hi everyone  I would like to say that if you have any Palestinian links for donations and stuff send them to me so I can send them around and post them so more people can share and donate to them!  I STAND WITH PALESTINE LETS GET THEM THE HELP THEY REALLY NEED LETS GET THE WORD AROUND LETS POST THE DONATIONS LETS KEEP TALKING ABOUT IT UNTIL THEY ARE FREE,2024-07-13 07:40:22 GMT
4798,Palestine,['native news'  'indonesia'  'papua'  'papua new guinea'  'west papua'  'indonesia occupied papua'  'free palestine'  'free papua'],e-xolite,Please please please I’m begging people start talking about indonesia occupied papua. Over the last 50 years Indonesia has killed over 500000 native Papuans in their occupation of the west half of the island.   This is also a genocide that should be talked about. It needs to be addressed but it’s ignored on the global stage.  Free Papua!,2024-07-13 07:23:49 GMT
0,Palestine,['kier starmer'  'unrwa'  'genocide'  'un resolution 242'],hennethgalad,@kierstarmer,2024-07-13 08:57:47 GMT
267,Palestine,['gaza'  'free palestine'],soon-palestine,ALTView on Twitter,2024-07-13 08:54:41 GMT
1,Palestine,['free palestine'  'xzelis rants'  'this next part is very ranty so i’ll just leave it in the tags'  'tw for death but only in the tags so i’m not tagging it properly'  'i was playing netball today and some dude died in one of the public bathrooms near my court'  'i just find it so weird that we can just move on like that'  'same place had a building burn down while we were playing and my dad had to drag people out of the burning house'  'nobody was helping they just recorded it like some entertainment piece'  'like call 000????'  'i wanna write an essay on this so bad'],xzelis,Ive seen people talk about it but i don’t think it’s talked about nearly enough with how desensitised we are to horrors such as the genocide in Gaza. I was watching the news and it was talking about how Israel had bombed another aid truck and then just…moved on?? It was only talked about for like a minute and then it started talking about Margot Robbie and nothing was said about it at all and like in what world should we be okay with that?? Does that not terrify people?,2024-07-13 08:44:59 GMT
6,Palestine,['gaza'  'israelterrorist'  'israel is committing genocide'  'genocide'  'israeli apartheid'  'boycott israel'  'israel crimes'  'phd life'  'phdjourney'  'phd research'  'phd student'  'phdthesis'  'student'],believeroftheunseen,These are our people truly honourable with a desire to just live. May Allah Almighty grant them freedom from the evil oppressors and may they experienced renewed happiness health safety peace and mercy ameen.,2024-07-13 08:44:47 GMT
58,Palestine,['gaza'  'free palestine'],soon-palestine,ALTView on Twitter  500 Palestinian families were erased from the civil registry due to occupation bombing - and there are no survivors from these families that were subjected to extermination..,2024-07-13 08:32:09 GMT
0,Palestine,['cultural heritage law'  'heritage law'  'قانون الآثار الفلسطيني'  'التراث الثقافي'  'السلطة الوطنية الفلسطينية.'],alewaanewspaper1960,The Palestinian Tangible Cultural Heritage Law Of The Year 2018 The Palestinian Tangible Cultural Heritage Law Of The Year 2018    قانون التراث الثقافي المادي الفلسطيني لعام 2018 The Palestinian Tangible Cultural Heritage Law Of The Year 2018 Authors : Dr Loay Abu Alsaud . Dr. Amjad Abu Al Ez . Abstract Abstract With the end of World War I and the collapse of the Ottoman Empire the British formed their administration in Palestine which lasted until the…  The Palestinian Tangible Cultural Heritage Law Of The Year 2018,2024-07-13 09:58:33 GMT
0,Palestine,['cultural heritage law'  'heritage law'  'قانون الآثار الفلسطيني'  'التراث الثقافي'  'السلطة الوطنية الفلسطينية.'],amereid1960,The Palestinian Tangible Cultural Heritage Law Of The Year 2018 The Palestinian Tangible Cultural Heritage Law Of The Year 2018    قانون التراث الثقافي المادي الفلسطيني لعام 2018 The Palestinian Tangible Cultural Heritage Law Of The Year 2018 Authors : Dr Loay Abu Alsaud . Dr. Amjad Abu Al Ez . Abstract Abstract With the end of World War I and the collapse of the Ottoman Empire the British formed their administration in Palestine which lasted until the…  The Palestinian Tangible Cultural Heritage Law Of The Year 2018,2024-07-13 09:58:33 GMT
14,Palestine,['free palestine'  'free gaza'  'i stand with palestine'  'gaza'  'gazaunderattack'  'palestinian genocide'  'gaza genocide'  'end the occupation'  'israel is an illegal occupier'  'israel is committing genocide'  'israel is committing war crimes'  'israel is a terrorist state'  'israel is a war criminal'  'israel is an apartheid state'  'israel is evil'  'israeli war crimes'  'israeli terrorism'  'iof terrorism'  'israel kills babies'  'israel kills children'  'israel kills innocents'  'israel is a murder state'  'israeli terrorists'  'israeli war criminals'  'boycott israel'  'israel kills journalists'  'israel kills kids'  'israel murders innocents'  'israel murders children'],good-old-gossip,As Israel inflicts starvation I am fighting to feed my baby in Gaza  As Israel inflicts starvation I am fighting to feed my baby in Gaza,2024-07-13 09:51:18 GMT
20,Palestine,['photography'  'gaza'  'israel'  'islamophobia'  'america'  'united states of america'  'usa'  'united states'  'politics'  'quote'  'quoteoftheday'  'quotes'  'quotations'  'war crimes'  'war criminals'  'crimes against humanity'  'crimes against children'  'crimes against women'  'ethnic cleansing'  'genocide'  'gaza genocide'  'palestinian genocide'  'israel is committing genocide'  'stop the genocide'  'israel is a genocidal state'  'genocide joe'  'nakba 1948'  'nakba 2023'  'nakba'],cavalierzee,We Don’t Know Who’s Bombing Gaza So with all the spy satellites spy planes spy ships intelligence agencies the U.S. doesn’t know who’s dropping bombs on Gaza. WASHINGTON June 28 (Reuters) – The Biden administration has sent to Israel large numbers of munitions including more than 10000 highly destructive 2000-pound bombs and thousands of Hellfire missiles since the start of the war in Gaza said two U.S. officials briefed on an updated list of weapons shipments. Between the war’s start last October and recent days the United States has transferred at least 14000 of the MK-84 2000-pound bombs 6500 500-pound bombs 3000 Hellfire precision-guided air-to-ground missiles 1000 bunker-buster bombs 2600 air-dropped small-diameter bombs and other munitions according to the officials who were not authorized to speak publicly. (CREDIT: REUTERS),2024-07-13 09:49:20 GMT
21,Palestine,['stand with palestine'  'free gaza'  'free palestine'  'stand with gaza'  'palestinian lives matter'  'genocide in gaza'  'i stand with palestine'  'gaza genocide'  'gaza fights for freedom'  'palestine will never die'  'palestine will be free'  'from the river to the sea palestine will be free'  'gaza news'  'gaza strip'  'gaza under genocide'  'gaza under attack'  'gazaunderfire'  'gazaunderattack'  'save gaza'  'gaza'  'genocide in palestine'  'free free palestine'  'palestinian genocide'  'palestine genocide'  'palestinians'  'palestinian resistance'  'save palestine'  'pro palestine'  'support palestine'],jloisse,Vision depuis un char israélien dans la région de Gaza.,2024-07-13 09:44:39 GMT
20,Palestine,['free palestine'  'palestine fundraiser'  'palestine resources'  'palestine genocide'  'support palestine'  'palestine forever'  'gaza'  'free gaza'  'rafah'  'free rafah'  'all eyes on rafah'  'end genocide'  'important'  'resources'],jondoe297,Donate to Support Ahmed and His Family in Gaza organized by Eliot Norum-Gross,2024-07-13 10:58:57 GMT
1,Palestine,['news on gaza'  'gaza'  'free palastine'  'from the river to the sea palestine will be free'],sideofblog,THIS IS A VERIFIED GFM SO PLEASE SHARE WHATEVER YOU CANDonate to Helping my family rebuild our home organized by Mahmoud Helles,2024-07-13 10:52:42 GMT
1,Palestine,['gazaunderattack'  'gaza'  'free palestine'  'israel is a terrorist state'  'gaza hospital'  'غزة تحت القصف'  'فلسطين'],sevenoctober7,ALTView on Twitter,2024-07-13 10:36:40 GMT
4,Palestine,['gofundme tag'  'important'  'gaza'],mahoushojoe,Hi everyone who has been contacting me about fundraisers- I’m doing my best to share them all. If I haven’t shared yours please know that it was either eaten up by Tumblr’s ask system or I am still working on securing verification. I apologize for the delay as I know I have been absent for a couple of days; I was travelling and working and was unable to access my Tumblr. I am now able to check it for some time every day. When I am able I will compile a list of all the verified fundraisers from people who have contacted me and pin it to my blog.  For now to anyone reading please scroll through and take the time to reblog the posts and fundraisers I have been sharing - every small thing helps. This is just the FIRST STEP for these people to secure safety after the horrific genocide they are going through and it takes so little effort to at least share and make their lives just that tiny bit easier.   People have been sending me asks about certain Palestinian issues and I am letting you know that I have not replied because it is not my place - I am Egyptian not Palestinian and while I consider all Palestinians my brothers and sisters there are certain things that I am unequipped and underqualified to talk about and it is inappropriate for me to talk about it like I’m some kind of authority. If you want these questions and discussions answered I recommend you do some research online read some texts by Palestinian academics or read posts by Palestinian bloggers.,2024-07-13 10:36:30 GMT
8,Palestine,['gaza strip'  'free gaza'  'free palestine'  'غزة العزة'],rawaq19,وبس   الله غالب,2024-07-13 11:59:43 GMT
22,Palestine,['free palestine'  'gaza'  'free gaza'  'jerusalem'  'israel'  'current events'  'gaza strip'  'genocide'  'gaza genocide'  'please donate'  'help donate'  'donate if you can'  'please consider donating'  'donation drive'  'keep donating'  'donations'  'donation'  'donate'  'instagram'],meapl,body &gt; iframe { min-width: auto !important }        View this post on Instagram            A post shared by 🇵🇸🍉Ayman Mortaga (@ayman_mortaga)  body &gt; iframe { min-width: auto !important }        View this post on Instagram            A post shared by 🇵🇸🍉Ayman Mortaga (@ayman_mortaga)  Donate to Help 25 year old Ayman continue his education and survival organized by Laura Fulk,2024-07-13 11:58:09 GMT
105,Palestine,['gaza'  'free palestine'],soon-palestine,ALTView on Twitter  The martyrdom of the journalist and activist on Instagram “Muhammad Abu Hatab” in the enemy massacre west of Gaza  ALTView on Twitter,2024-07-13 11:55:31 GMT
2046,Palestine,['gaza'  'israel'  'text: palestine'],tamarrud,The spokesperson for the civil defence in Gaza was just saying how back in October 17 so only ten days after Israel began its accelerated aggression on Gaza over 470 families were wiped off the civil registry. Then in November the number went up to 1290 Palestinian families completely obliterated. With the complete destruction of the medical system these numbers could not be properly updated for months with many unidentified bodies mass graves and many missing under the rubble. It is terrifying to now wonder what that number is 9 months in especially with the latest figures estimating the death toll to be over 180000. How many Palestinian families have been entirely wiped out by Israel?   This is not a “war”. Call it what it is: genocide.,2024-07-13 11:52:34 GMT
33,Palestine,['daily click'  'free palestine'],noorthestar,daily reminder to DO YOUR DAILY CLICK FOR PALESTINE !!,2024-07-13 11:46:42 GMT
5,Palestine,['free palestine'  'gofundme'  'current events'  'x reader'  'i stand with palestine'],avocados128,Donate to Help me to continue living alive  organized by Motaz Aafan     Please donate and share the link as much as you can!!!,2024-07-13 12:51:57 GMT
0,Palestine,['gaza'  'hamas'  'israel'  'middle east'],kimskashmir,Hamas Military Chief Mohammed Deif Targeted In Gaza Strike: Israeli Army Radio CAIRO — Israeli Army Radio said on Saturday its military had targeted Hamas’ military chief in a strike on Khan Younis in Gaza in a strike that the enclave’s health ministry said had killed at least 20 Palestinians. Army Radio said it was unclear whether Hamas military chief Mohammed Deif was killed. The Israeli military said it was looking into the report. The Gaza health ministry said in a…  Hamas Military Chief Mohammed Deif Targeted In Gaza Strike: Israeli Army Radio,2024-07-13 13:56:24 GMT
0,Palestine,[],garbagevarmint,Got a ton of asks from Palestinians trying to fundraise if y&#x27;all could please share their posts and donate if you can? Almost none of my followers reblog Palestinian gofundmes when I post them and it’s disappointing. We have to help how we can.,2024-07-13 13:52:18 GMT
21,Palestine,['free palestine'  'palestine fundraiser'  'palestine resources'  'palestine genocide'  'support palestine'  'gaza'  'free gaza'  'rafah'  'free rafah'  'all eyes on rafah'  'end genocide'  'important'  'resources'],jondoe297,Donate to Rescue and help the future of my daughters from Gaza War organized by Mohammed Swidan,2024-07-13 13:44:14 GMT
20,Palestine,['free palestine'  'palestine fundraiser'  'palestine resources'  'palestine genocide'  'support palestine'  'gaza'  'free gaza'  'rafah'  'free rafah'  'all eyes on rafah'  'end genocide'  'important'  'resources'],jondoe297,Donate to Urgent Support to help my family in Gaza organized by Faisal Mahmoud,2024-07-13 14:56:41 GMT
0,Palestine,['free palestine'  'gaza'  'free gaza'  'ceasfire now'  'instagram'],shrimpyone,body &gt; iframe { min-width: auto !important }        View this post on Instagram            A post shared by Critical Analysis (@criticalanalysisuk),2024-07-13 14:53:45 GMT
3,Palestine,['gaza'  'free palestine'  'free gaza'  'genocide'  'gaza genocide'  'palestinian genocide'  'pro palestine'  'protests'  'all eyes on rafah'  'football'  'soccer'  'instagram'],-semlohkcolrehs-,body &gt; iframe { min-width: auto !important }        View this post on Instagram            A post shared by Wear The Peace® (@wearthepeace),2024-07-13 14:51:05 GMT
0,Palestine,['talking'  'important'  'free palestine'  'gaza'  'free gaza'  'from the river to the sea palestine will be free'  'gaza strip'],craftykittyscientist,hey to the people who are liking the stuff i reblog and share but aren’t reblogging the posts themselves. please reblog it it helps the palestinian families out when you share their posts and also it takes like two seconds,2024-07-13 15:57:16 GMT
489,Palestine,['gaza'  'israel'  'text: palestine'],tamarrud,And to think that the Palestinian resistance is literally fighting Israeli forces with mere meters between them we’ve even seen them run up to tanks and engage in direct combat.  So they’re right there in the battlefield.  But Israel is trying to convince the world that massacring hundreds of civilians in displacement tents is fighting off Hamas.,2024-07-13 15:56:00 GMT
4,Palestine,['west bank'  'free palestine'  'free gaza'],a-punchline-on-duct-tape,i got this ask in my inbox and please be sure to be careful! whenever you get asks like this always make sure to check and verify that it’s real because this one isn’t! the account was less than a day old and claimed to be vetted even tho it wasnt,2024-07-13 15:54:15 GMT
1,Palestine,['gaza'  'israelterrorist'  'israel is committing genocide'  'genocide'  'israeli apartheid'  'boycott israel'  'israel crimes'  'children'  'torture'  'psychological torture'  'down syndrome'],believeroftheunseen,Inna lillahi wa Ina ilaihi rajoon.,2024-07-13 15:53:45 GMT
10,Palestine,['free palestine'  'free gaza'  'genocide'  'gaza'  'stop genocide'  'international criminal court'  'israel'],freepalestinesposts,Zionism is psychopaths cult,2024-07-13 15:53:31 GMT
4811,Palestine,['gaza'  'israel'  'text: palestine'],tamarrud,I’ve said this before and I’ll say it again:   One of our biggest hurdles towards justice in Palestine is forgetfulness.  One of the main reasons Israel continues to commit replicas of the same massacres weeks sometimes days apart with complete impunity is because Israel is counting on the world to forget. Israel’s founders have said exactly that.  But since generations of Palestinians have made it very clear that forgetfulness is not an option this meant that Israel’s next target became the selective amnesia of the west which has consequently become the cornerstone of Israel’s impunity.,2024-07-13 16:56:33 GMT
20,Palestine,['free palestine'  'free gaza'  'end israeli apartheid'  'end israeli occupation'  'israel'  'israel is a terrorist state'  'america is a terrorist state'  'gaza'],appleshmapples,https://www.gofundme.com/f/help-maram-and-her-children-leave-gaza      Donate to Help Maram and her children leave Gaza organized by Dina Hanoun,2024-07-13 16:52:42 GMT
4,Palestine,['palestinian tatreez'],big-cheesy-productions,Donate to Help Dr.Alaa to evacuate his family from Gaza organized by Alaa Raed  They are only €3300 away from their goal! While Raffles for Palestine has been deactivated I would still like to honor my participation and help raise money for Dr. Alaa and his family. I’m committed to continuing what Ibitsam started. If you send me proof of your donation to this campaign I will still do a raffle €5 for 1 entry €10 for 2 etc. and two winners will get a hand embroidered shirt with a tatreez pattern from HB Tatreez of their choice.  please do not tag as f*ndr*iser d*nation r*ffle etc.,2024-07-13 16:51:31 GMT
1,Palestine,['khan yunis'  'gaza'  'this is where my friend ahmed is :('],awfulpunk,more than 80 martyrs from am israeli bombing in the Mawasi Khan Yunis area last night,2024-07-13 17:59:57 GMT
2,Palestine,['joe biden'  'gaza'  'israel'],theivorybilledwoodpecker,ALTView on Twitter,2024-07-13 17:58:57 GMT
20,Palestine,['free palestine'  'palestine fundraiser'  'palestine resources'  'palestine genocide'  'support palestine'  'palestine forever'  'gaza'  'free gaza'  'rafah'  'free rafah'  'all eyes on rafah'  'end genocide'  'important'  'resources'],jondoe297,Donate to Help Asmaa Family in Gaza Food Water And Shelter organized by Abdelhafe Omar,2024-07-13 17:58:21 GMT
2,Palestine,['palestine news'  'gaza'  'free palestine'  'palestine updates'  'news'  'free gaza'  'khan younis'  'al mawasi'  'al mawasi massacre'],palestinews,JULY 13 2024    “The first list of victims from today’s Mawasi massacre.  All the names checked are civilians:     1. Mohammad Mousa Hamad  2. Ghanem Amin Sadeq  3. Nadim Naji Misran  4. Mohammad Munhel Abu Urmana  5. Mohammad Ihab Hijazi  6. Osama Noufal  7. Fatima Ali Meqdad  8. Ghaleb Radwan Meqdad  9. Aisha Jamal Qanun  10. Khalil Abu Deqa  11. Moath Abu Azab  12. Safwat Mohammad Shaaban  13. Youssef Nabeel Zanon  14. Mahmoud Akram Qaaoud  15. Aliyan Mohammad Khafaja  16. Othman Nafez Abdelhadi  17. Kayed Nabeel Abu Saif  18. Waheeb Al-Zard  19. Ibrahim Rasheed Al-Masri  20. Thaer Al-Ashqar  21. Haitham Abdelrazeq Abu Taima  22. Sofian Kawarea  23. Faiz Mousa Abu Akar  24. Rami Sameer Al-Madhoun  25. Siraj Safwat Al-Shaqra  26. Hani Ali Al-Shaqra  27. Shadi Hamdi Al-Hijjar  28. Ahmad Zuheir Hamouda  29. Nael Al-Zoghbi  30. Souad Al-Amawi  31. Samer Anwar Sahlool  32. Mahmoud Raed Sahlool  33. Shadi Abu Al-Araj  34. Ayman Fadel Fayyad  35. Mohammad Emad Abu Kweik”     via Ramy Abdu 8.50PM GMT+3 Palestine Time,2024-07-13 17:57:06 GMT
0,Palestine,['free palestine'  'palestine fundraiser'  'palestine resources'  'palestine genocide'  'support palestine'  'palestine forever'  'gaza'  'free gaza'  'rafah'  'free rafah'  'all eyes on rafah'  'end genocide'  'important'  'resources'],jondoe297,Donate to Help me complete my education &amp; save my family from war organized by Abdulkareem Madhoun,2024-07-13 17:56:12 GMT
20,Palestine,['free palestine'  'free gaza'  'i stand with palestine'  'gaza'  'gazaunderattack'  'palestinian genocide'  'gaza genocide'  'end the occupation'  'israel is an illegal occupier'  'israel is committing genocide'  'israel is committing war crimes'  'israel is a terrorist state'  'israel is a war criminal'  'israel is an apartheid state'  'israel is evil'  'israeli war crimes'  'israeli terrorism'  'iof terrorism'  'israel kills babies'  'israel kills children'  'israel kills innocents'  'israel is a murder state'  'israeli terrorists'  'israeli war criminals'  'boycott israel'  'israel kills journalists'  'israel kills kids'  'israel murders innocents'  'israel murders children'],good-old-gossip,Israeli Terrorism in Gaza!!!!,2024-07-13 17:56:05 GMT
45,Palestine,['rafflesforpalestine'  'palestine raffle'  'free palestine'  'my words'  'donations'],magnus-rhymes-with-swagness,in light of rafflesforpalestine getting deleted i am still going to raffle off a writing commission! i will say that you can get a commission from me without having to win the raffle (when i joined rafflesforpalestine i didn’t have anything else to raffle off at the time LOL) but if for whatever reason you would prefer to win the commission in a raffle you can still do that!  additionally i am currently running 2 other raffles of my own one for handmade doll clothes and one for a special edition book! between the raffles and the commissions you have the opportunity to help a total of 51 families. please consider entering!  you know the drill: to enter make a donation and then send me a receipt with personal info redacted 👍,2024-07-13 17:55:43 GMT
22,Palestine,['gaza'  'free gaza'  'gofundme'  'gaza strip'  'go fund me'  'stardew valley'  'donation'  'war on gaza'  'palestine fundraiser'],sammywo,TRUSTED FUNDRAISER WITHOUT VERIFICATION    Donate to Help Maram and her children leave Gaza organized by Dina Hanoun  Their account:  Maram,2024-07-13 17:54:21 GMT
25,Palestine,['free palestine'  'palestine fundraiser'  'palestine resources'  'palestine genocide'  'support palestine'  'palestine forever'  'gaza'  'free gaza'  'rafah'  'free rafah'  'all eyes on rafah'  'end genocide'  'important'  'resources'],jondoe297,Donate to Evacuate Basma Family from Gaza Rebuild The Shattered Dream organized by Tareq Abushahla,2024-07-13 18:59:41 GMT
127,Palestine,['architecture'  'my posts'  "the word ''khan'' in arabic and hebrew has the same origin as ''caravanserai''"  "no relation to mongolic/turkic ''khan'' (king) (which has no relation to english ''king''/german ''kaiser''/etc)"  "also the world center for baha'i is in acre too.. they get a lot of shit across the me unfortunately especially iran where it originated"  'palestine also has a pretty substantial ahmadiyya population for a middle eastern country. the leader managed to convert quite a few'  'families in the 1920s while visiting'  "and ofc there's the druze which is a whole other thing"],leroibobo,ALTALTALTALT khan al-umdan (caravanserai of the columns) in acre is one of palestine’s best-preserved caravanserai a type of inn historically common across asia north africa the caucuses and southern europe especially for travelers along trade routes like the silk road. it was built in 1785 on the order of ottoman governer ahmed pasha al-jazaar (who also has a mosque named for him nearby). the clock tower was added in 1906 to celebrate the silver jubilee of sultan abdul hamid II.  khan al-umdan served as more than just an inn - due to its proximity to acre’s port it also served as a spot for merchants to store and sell wares. it also gained importance to the baha&#x27;i faith as it served as a site where baha&#x27;ulla (founder of the religion he was imprisoned in acre later in life) received guests and held a baha&#x27;i school. many palestinians found refuge inside the khan during the nakba but were later forcibly expelled and evicted up to the 1980s.   it continues to be used for events today but not as often as it used to be. despite being a popular tourist attraction and designated as a world heritage site the caravanserai has also been facing further neglect due to gentrification and has also been in danger of being dispossesed for quite some time now.,2024-07-13 18:58:54 GMT
62,Palestine,['غزة تحت القصف'  'غزة الحبيبة'  'gaza'],white-tulip323,في اليوم 280 على حرب الابادة، ترتكب إسرائيل مجزرة مواصي خانيونس مسببة كارثة إنسانية مروعة وأمين عام الامم المتحدة يقول:   لاشئ في الكون يبرر القتل والدمار والعقاب الجماعي الذي يتعرض له 2 مليون فلسطيني في غزة يوميا.   حسبي الله ونعم الوكيــــــــــل من الصهاينة والمتصهينين,2024-07-13 18:56:53 GMT
19,Palestine,['free palestine'  'gaza'  'free gaza'  'save gaza'  'gaza genocide'  'from the river to the sea palestine will be free'  'rafah'  'all eyes on rafah'  'khan younis'  'mutual aid'  'signal boost'  'all eyes on palestine'],lonniemachin,URGENT: DONATE TO HELP A YOUNG PALESTINIAN FAMILY SURVIVE GENOCIDE Over the past month my friends Ahmed and Maram have been incredibly patient while their GoFundMe transfers have struggled to be approved. After finally getting the go-ahead from GFM they can begin receiving the &gt;€16000 they’ve raised thus far – very close to their short-term goal of €20000 needed to evacuate Gaza. With talks going around that the border could open again at any moment they need to reach this goal ASAP so that they can be prepared to escape with their 2 little children and their infant son to safety. Then they need the funds for treatment housing and survival essentials abroad. Donations have significantly slowed with only 1 donation in the past 2 days. Please continue to support them. Each day is a struggle to survive and Ahmed send me a photo this morning of a bombing visible from where they are staying. Don’t wait until it’s too late to help save 5 irreplaceable lives. Any amount counts towards building much-needed momentum and seeing their goal through.   Donate to Help my children and family from the Gaza war !! organized by Maram Ahmed  €16833/€20000.  €3127 LEFT TO GO.,2024-07-13 18:55:56 GMT
218,Palestine,['غزة تحت القصف'  'gaza'  'غزة الحبيبة'],white-tulip323,اللهم إنا نشكو إليك خذلان الخاذلين وإجرام المجرمين وقلة حيلةٍ تجثو على صدورنا كالموت ،،،، اللهم هيّئ لنا سبل نصرتهم ويسّر لنا طريق الدفع عنهم إليك المشتكى وحسبنا أنت ونعم الوكيل,2024-07-13 18:53:36 GMT
0,Palestine,['news'  'live updates'],lizard-spams-your-dash-too,Israeli air raids targeting one Hamas commander kill 90 Palestinians,2024-07-13 18:50:45 GMT
13,Palestine,['fundraiser'  'gaza'],mbkieran,Ive been sent these gofundmes for palestinian families please please share this around and donate if you can!!  from @yasminalbalawiigaza https://www.gofundme.com/f/Stand-With-AlBalawi-Family  €21578/€50000  from @safaabed8  https://gofund.me/0511f253  €6501/€50000,2024-07-13 19:59:21 GMT
0,Palestine,['freepalastine🇵🇸'  'gaza'  'free gaza'  'from the river to the sea palestine will be free'  'donations'  'donate to gaza'],idontsleepidaydream,https://youtube.com/shorts/8rmhm7t0mOw?si=_rHW6Y8BoUM84Q1r,2024-07-13 19:56:48 GMT
1,Palestine,['free gaza'  'free palestine'  'gaza genocide'  'gaza'  'gaza under attack'  'gaza ground invasion'  'israel is a terrorist state'  'from the river to the sea palestine will be free'  'gaza gofundme'],mayhemkitten11,@familyfromgaza on Instagram: “DONATION LINK IN BIO . Please do all you can to donate any amount to help. #peaceful #subhanallahwabihamdihi,2024-07-13 19:50:42 GMT
1,Palestine,['free gaza'  'free palestine'  'gaza'  'gaza aid request'  'please boost'  'boost'  'current events'  'israel is a war criminal'  'donate if you can'  'or reblog'],wannabewriterlol,Donate to Help my family survive famine and have secure life organized by Mazin Fakak,2024-07-13 19:48:25 GMT
29,Palestine,['gaza'  'war criminals'  'free gaza'  'war crimes'  'free palestine'  'the united nations'  'stop the massacre'  'stop the genocide'  'ceasefire now'  'cease fire now'  'cease fire in gaza'  'un security council'  'unsc'  'un secretary general'  'international criminal court'  'international  court  of justice'  'the office of prosecutor'  'art'  'artists on tumblr'  'nature'  'naturecore'  'imperialism'  'colonialism'  'ethnic cleansing'  'donald trump'  'trump'  'original photographers'  'photographers on tumblr'  'anti zionisim'],historyforfuture,They lost their father in Mawasi Khan Younes today .  They will never forget and the criminals must pay for it   Every one in palestine lost a loved one ❤️‍🔥  netanyahoo=biden both r criminals,2024-07-13 19:45:04 GMT
3,Palestine,['free palestine'  'gaza'  'save palestine'  'genocide'  'ethnic cleansing'  'instagram'],no-bitch-i-cant,body &gt; iframe { min-width: auto !important }        View this post on Instagram            A post shared by Middle East Eye (@middleeasteye),2024-07-13 20:58:40 GMT
12,Palestine,['يارب انتقم منهم و من عاونهم'  'gaza'  'free gaza'  'ceasefire'  'free palestine'  'gaza under attack'  'gaza under genocide'  'israel is a terrorist state'  'israelterrorist'  'israel is evil'],maiiiiie,يابا مين بده يصحيني ع صلاة الفجر يابا؟!,2024-07-13 20:58:38 GMT
2,Palestine,['horse shark is a hat'  'from the river to the sea palestine will be free'  'free gaza'  'free palestine'  'gaza'  'share'  'donate'  'reblog'],horsesharkinahatadventures,Please donate to baby Amir and his family! THEU DON’T EVEN HAVE A TENT!!!     Donate to Mohannad Saif  Amr who is 1 and eight months old had to have an operation before the war. This operation was due to a hole in the throat. He was nervous and could not speak. He was a child from agriculture. He is an only child and when he becomes two years old the operation is useless. There’s not enough hospitals left in gaza to schedule antoher surgery! He needs an amount of 22 million dollars and I want to collect donations to help him and his family. I hope you will spread the word about him on all social networking sites friends and people who donate. 😕💔😢,2024-07-13 20:54:24 GMT
