note_count,primary_tag,secondary_tags,blog_name,post_body,date
1,Artists of tumblr,['artists on tumblr'  'oc'  'original character'  'dial z for zodiac'],kiraichuu,snek 🐍,2024-07-13 03:27:27 GMT
4,Artists of tumblr,['glacier rambles'  "glacier's art"  'art'  'artblr'  'artist'  'artfight'  'team seafoam'],glacierruler,Did this piece of Azalea for @cutebisexualmess for artfight!  ALT,2024-07-13 02:07:10 GMT
42,Artists of tumblr,['art'  'photographers of tumblr'  'photography'  'travel'  'japan'  'explore'  'asia'  'kamakura'  'kanagawa'  'pagoda'  'buddhism'  'nature'  'flower'  'sakura'  '桜'  '花見'  'aesthetic'  'beauty'  'spring'],fishbphotography,Pagoda and Sakura  Engaku-ji Temple Kanagawa Japan,2024-07-13 02:02:03 GMT
20,Artists of tumblr,['commissions'  'art commissions'  'trans artist'  'digital art'  'furries'  'little guys'  'ship art'  'fandom art'],chonkadonk,actually let me go ahead and make a brand spankin new commission post since my old one is almost 3 full years old at this point  my prices have changed juuust a little (as i finally did some math that i was having to do on the fly when commissioned) and i broke it down much more simply. my paypal is here (please god ignore my deadname) and don’t hesitate to contact me if you have questions/want to commission me!  EXAMPLE ART UNDER THE CUT vvv&lt;!-- more --&gt;,2024-07-13 01:26:52 GMT
19,Artists of tumblr,['art of tumblr'  'tumblr artist'  'artblr'  'starwarsblr'  'star wars'  'star wars helmet'  'star wars art'  'star wars fanart'  'star wars painting'  'star wars illustration'  'star wars girl'  'digital illustration'  'digital art'  'kylo ren'  'kylo ren art'  'kylo ren helmet'  'dark side'  'ben solo'  'ben solo deserved better'  'adam driver'  'adam driver art'  'adam driver fan'  'adam driver stan'  'star wars sequels'  'the force awakens'  'the last jedi'  'the rise of skywalker'],fiatluxillustration-portfolio,Aurebesh Helmet Series - Kylo Ren  ✨Available in HQ   Created with Procreate  𝙵𝚒𝚊𝚝 𝙻𝚞𝚡 𝙸𝚕𝚕𝚞𝚜𝚝𝚛𝚊𝚝𝚒𝚘𝚗  | Visit InPrnt | Visit Etsy | Visit Digital Etsy | Visit Patreon | Visit the Portfolio,2024-07-13 01:02:50 GMT
138,Artists of tumblr,['shikiart'  'art'  'anime'  'manga'  'ocs'  'tanuki'  'vtuber'],shikisketch,A brief break from artfight to conceptualize an updated design,2024-07-13 00:42:04 GMT
21,Artists of tumblr,['art'  'photographers of tumblr'  'photography'  'travel'  'explore'  'uk'  'durham'  'architecture'  'harry potter'  'hogwarts'  'aesthetic'  'beauty'  'england'  'mideval'  'europe'  'northeast england'],fishbphotography,Durham cathedral courtyard  Durham Northeast England UK  The cloisters hallway as well as the courtyard were used as a backdrop for filming the inner courtyard walkways at Hogwarts. This set is where Harry and his friends walked between classes Ron threw up slugs Dobby was freed and where transfiguration class was held.,2024-07-13 00:05:20 GMT
757,Artists of tumblr,['transgender'  'lgbtq'  'queer artist'  'transfem'  'small artist'  'lgbtqia artist'  'furry'  'furry oc'  'trans'],deadeyedfae,I will stay up late every night to speak to these goobers 👀,2024-07-12 22:43:27 GMT
1,Artists of tumblr,['artists on tumblr'  'oc'  'original character'  'dial z for zodiac'],kiraichuu,something’s got their attention ⛎,2024-07-12 21:27:46 GMT
1,Artists of tumblr,['artists on tumblr'  'oc'  'original character'  'dial z for zodiac'],kiraichuu,Terra Bykova / Taurus ♉,2024-07-12 21:27:07 GMT
3,Artists of tumblr,['webcomics'  'webtoons'  'webtoon canvas'  'tapas webcomic'  'artists on tumblr'],tuesziday,Webcomic Creators of Tumblr • Community on Tumblr  A community for Webcomic Creators!,2024-07-12 21:08:15 GMT
3,Artists of tumblr,['artist problems'  'artists on tumblr'],miss-rum-hee,The struggle is real,2024-07-12 16:07:28 GMT
120,Artists of tumblr,['art'  'digital art'  'phighting!'  'phighting art'  'phighting fanart'  'roblox'  'roblox art'  'hyperlaser phighting'  'princess phighting'  'hyperlaser'  'ibis paint users about to call me a weak ass bitch 💀'  'i died'],sillymeowiixx,So I tried Ibis paint for the first time and i fucking died inside. My fat ass finger was in the way the whole time my phone is tiny asf I have no pen pressure and picking colors was so much harder.  6/10,2024-07-12 15:58:02 GMT
5,Artists of tumblr,['artist of tumblr'  'tumblr art'  'tumblr artist'  'artblr'  'art portfolio'  'digital art'  'digital illustration'  'starwarsblr'  'star wars'  'star wars art'  'star wars fanart'  'star wars illustration'  'star wars painting'  'star wars fan'  'star wars girl'  'digital artists'  'kylo ren'  'kylo ren art'  'kylo ren helmet'  'kylo ren lightsaber'],fiatluxillustration-portfolio,available now  𝙵𝚒𝚊𝚝 𝙻𝚞𝚡 𝙸𝚕𝚕𝚞𝚜𝚝𝚛𝚊𝚝𝚒𝚘𝚗  | Visit InPrnt | Visit Etsy | Visit Digital Etsy | Visit Patreon | Visit the Portfolio,2024-07-12 13:01:37 GMT
21,Artists of tumblr,['myart'  'digital'  'illustration'  'fan art'  'artists on tumblr'  'art'  'digital art'  'digital illustration'  'elden ring'  'er'  'elden ring dlc'  'elden ring shadow of the erdtree'  'elden ring sote'  'shadow of the erdtree'  'messmer the impaler'  'messmer fanart'  'elden ring messmer'  'sote'],zeitvon,🐍,2024-07-12 12:40:35 GMT
5,Artists of tumblr,['artists on tumblr'  'joe java'  'human au'  'mountains'  'shore'  "my art's genuinely so ugly idk why people would want to buy it"  'people should pay to not see it'],marshmallow-biscuit-blog,my practice arts are so gross lmao,2024-07-12 06:35:52 GMT
2,Artists of tumblr,['art'  'artist'  'corbins art'  'corbins adoptables'  'anthro'  'adoptable'  'adoptables'],corbinsilly,Adoptable up for sale for 10 bucks cashapp only,2024-07-13 03:48:46 GMT
1,Artists of tumblr,['artists on tumblr'  'oc'  'original character'  'dial z for zodiac'],kiraichuu,snek 🐍,2024-07-13 03:27:27 GMT
4,Artists of tumblr,['glacier rambles'  "glacier's art"  'art'  'artblr'  'artist'  'artfight'  'team seafoam'],glacierruler,Did this piece of Azalea for @cutebisexualmess for artfight!  ALT,2024-07-13 02:07:10 GMT
42,Artists of tumblr,['art'  'photographers of tumblr'  'photography'  'travel'  'japan'  'explore'  'asia'  'kamakura'  'kanagawa'  'pagoda'  'buddhism'  'nature'  'flower'  'sakura'  '桜'  '花見'  'aesthetic'  'beauty'  'spring'],fishbphotography,Pagoda and Sakura  Engaku-ji Temple Kanagawa Japan,2024-07-13 02:02:03 GMT
20,Artists of tumblr,['commissions'  'art commissions'  'trans artist'  'digital art'  'furries'  'little guys'  'ship art'  'fandom art'],chonkadonk,actually let me go ahead and make a brand spankin new commission post since my old one is almost 3 full years old at this point  my prices have changed juuust a little (as i finally did some math that i was having to do on the fly when commissioned) and i broke it down much more simply. my paypal is here (please god ignore my deadname) and don’t hesitate to contact me if you have questions/want to commission me!  EXAMPLE ART UNDER THE CUT vvv&lt;!-- more --&gt;,2024-07-13 01:26:52 GMT
19,Artists of tumblr,['art of tumblr'  'tumblr artist'  'artblr'  'starwarsblr'  'star wars'  'star wars helmet'  'star wars art'  'star wars fanart'  'star wars painting'  'star wars illustration'  'star wars girl'  'digital illustration'  'digital art'  'kylo ren'  'kylo ren art'  'kylo ren helmet'  'dark side'  'ben solo'  'ben solo deserved better'  'adam driver'  'adam driver art'  'adam driver fan'  'adam driver stan'  'star wars sequels'  'the force awakens'  'the last jedi'  'the rise of skywalker'],fiatluxillustration-portfolio,Aurebesh Helmet Series - Kylo Ren  ✨Available in HQ   Created with Procreate  𝙵𝚒𝚊𝚝 𝙻𝚞𝚡 𝙸𝚕𝚕𝚞𝚜𝚝𝚛𝚊𝚝𝚒𝚘𝚗  | Visit InPrnt | Visit Etsy | Visit Digital Etsy | Visit Patreon | Visit the Portfolio,2024-07-13 01:02:50 GMT
138,Artists of tumblr,['shikiart'  'art'  'anime'  'manga'  'ocs'  'tanuki'  'vtuber'],shikisketch,A brief break from artfight to conceptualize an updated design,2024-07-13 00:42:04 GMT
21,Artists of tumblr,['art'  'photographers of tumblr'  'photography'  'travel'  'explore'  'uk'  'durham'  'architecture'  'harry potter'  'hogwarts'  'aesthetic'  'beauty'  'england'  'mideval'  'europe'  'northeast england'],fishbphotography,Durham cathedral courtyard  Durham Northeast England UK  The cloisters hallway as well as the courtyard were used as a backdrop for filming the inner courtyard walkways at Hogwarts. This set is where Harry and his friends walked between classes Ron threw up slugs Dobby was freed and where transfiguration class was held.,2024-07-13 00:05:20 GMT
757,Artists of tumblr,['transgender'  'lgbtq'  'queer artist'  'transfem'  'small artist'  'lgbtqia artist'  'furry'  'furry oc'  'trans'],deadeyedfae,I will stay up late every night to speak to these goobers 👀,2024-07-12 22:43:27 GMT
1,Artists of tumblr,['artists on tumblr'  'oc'  'original character'  'dial z for zodiac'],kiraichuu,something’s got their attention ⛎,2024-07-12 21:27:46 GMT
1,Artists of tumblr,['artists on tumblr'  'oc'  'original character'  'dial z for zodiac'],kiraichuu,Terra Bykova / Taurus ♉,2024-07-12 21:27:07 GMT
3,Artists of tumblr,['webcomics'  'webtoons'  'webtoon canvas'  'tapas webcomic'  'artists on tumblr'],tuesziday,Webcomic Creators of Tumblr • Community on Tumblr  A community for Webcomic Creators!,2024-07-12 21:08:15 GMT
3,Artists of tumblr,['artist problems'  'artists on tumblr'],miss-rum-hee,The struggle is real,2024-07-12 16:07:28 GMT
120,Artists of tumblr,['art'  'digital art'  'phighting!'  'phighting art'  'phighting fanart'  'roblox'  'roblox art'  'hyperlaser phighting'  'princess phighting'  'hyperlaser'  'ibis paint users about to call me a weak ass bitch 💀'  'i died'],sillymeowiixx,So I tried Ibis paint for the first time and i fucking died inside. My fat ass finger was in the way the whole time my phone is tiny asf I have no pen pressure and picking colors was so much harder.  6/10,2024-07-12 15:58:02 GMT
5,Artists of tumblr,['artist of tumblr'  'tumblr art'  'tumblr artist'  'artblr'  'art portfolio'  'digital art'  'digital illustration'  'starwarsblr'  'star wars'  'star wars art'  'star wars fanart'  'star wars illustration'  'star wars painting'  'star wars fan'  'star wars girl'  'digital artists'  'kylo ren'  'kylo ren art'  'kylo ren helmet'  'kylo ren lightsaber'],fiatluxillustration-portfolio,available now  𝙵𝚒𝚊𝚝 𝙻𝚞𝚡 𝙸𝚕𝚕𝚞𝚜𝚝𝚛𝚊𝚝𝚒𝚘𝚗  | Visit InPrnt | Visit Etsy | Visit Digital Etsy | Visit Patreon | Visit the Portfolio,2024-07-12 13:01:37 GMT
21,Artists of tumblr,['myart'  'digital'  'illustration'  'fan art'  'artists on tumblr'  'art'  'digital art'  'digital illustration'  'elden ring'  'er'  'elden ring dlc'  'elden ring shadow of the erdtree'  'elden ring sote'  'shadow of the erdtree'  'messmer the impaler'  'messmer fanart'  'elden ring messmer'  'sote'],zeitvon,🐍,2024-07-12 12:40:35 GMT
5,Artists of tumblr,['artists on tumblr'  'joe java'  'human au'  'mountains'  'shore'  "my art's genuinely so ugly idk why people would want to buy it"  'people should pay to not see it'],marshmallow-biscuit-blog,my practice arts are so gross lmao,2024-07-12 06:35:52 GMT
2,Artists of tumblr,['art'  'artist'  'corbins art'  'corbins adoptables'  'anthro'  'adoptable'  'adoptables'],corbinsilly,Adoptable up for sale for 10 bucks cashapp only,2024-07-13 03:48:46 GMT
1,Artists of tumblr,['artists on tumblr'  'oc'  'original character'  'dial z for zodiac'],kiraichuu,snek 🐍,2024-07-13 03:27:27 GMT
4,Artists of tumblr,['glacier rambles'  "glacier's art"  'art'  'artblr'  'artist'  'artfight'  'team seafoam'],glacierruler,Did this piece of Azalea for @cutebisexualmess for artfight!  ALT,2024-07-13 02:07:10 GMT
42,Artists of tumblr,['art'  'photographers of tumblr'  'photography'  'travel'  'japan'  'explore'  'asia'  'kamakura'  'kanagawa'  'pagoda'  'buddhism'  'nature'  'flower'  'sakura'  '桜'  '花見'  'aesthetic'  'beauty'  'spring'],fishbphotography,Pagoda and Sakura  Engaku-ji Temple Kanagawa Japan,2024-07-13 02:02:03 GMT
20,Artists of tumblr,['commissions'  'art commissions'  'trans artist'  'digital art'  'furries'  'little guys'  'ship art'  'fandom art'],chonkadonk,actually let me go ahead and make a brand spankin new commission post since my old one is almost 3 full years old at this point  my prices have changed juuust a little (as i finally did some math that i was having to do on the fly when commissioned) and i broke it down much more simply. my paypal is here (please god ignore my deadname) and don’t hesitate to contact me if you have questions/want to commission me!  EXAMPLE ART UNDER THE CUT vvv&lt;!-- more --&gt;,2024-07-13 01:26:52 GMT
19,Artists of tumblr,['art of tumblr'  'tumblr artist'  'artblr'  'starwarsblr'  'star wars'  'star wars helmet'  'star wars art'  'star wars fanart'  'star wars painting'  'star wars illustration'  'star wars girl'  'digital illustration'  'digital art'  'kylo ren'  'kylo ren art'  'kylo ren helmet'  'dark side'  'ben solo'  'ben solo deserved better'  'adam driver'  'adam driver art'  'adam driver fan'  'adam driver stan'  'star wars sequels'  'the force awakens'  'the last jedi'  'the rise of skywalker'],fiatluxillustration-portfolio,Aurebesh Helmet Series - Kylo Ren  ✨Available in HQ   Created with Procreate  𝙵𝚒𝚊𝚝 𝙻𝚞𝚡 𝙸𝚕𝚕𝚞𝚜𝚝𝚛𝚊𝚝𝚒𝚘𝚗  | Visit InPrnt | Visit Etsy | Visit Digital Etsy | Visit Patreon | Visit the Portfolio,2024-07-13 01:02:50 GMT
138,Artists of tumblr,['shikiart'  'art'  'anime'  'manga'  'ocs'  'tanuki'  'vtuber'],shikisketch,A brief break from artfight to conceptualize an updated design,2024-07-13 00:42:04 GMT
21,Artists of tumblr,['art'  'photographers of tumblr'  'photography'  'travel'  'explore'  'uk'  'durham'  'architecture'  'harry potter'  'hogwarts'  'aesthetic'  'beauty'  'england'  'mideval'  'europe'  'northeast england'],fishbphotography,Durham cathedral courtyard  Durham Northeast England UK  The cloisters hallway as well as the courtyard were used as a backdrop for filming the inner courtyard walkways at Hogwarts. This set is where Harry and his friends walked between classes Ron threw up slugs Dobby was freed and where transfiguration class was held.,2024-07-13 00:05:20 GMT
757,Artists of tumblr,['transgender'  'lgbtq'  'queer artist'  'transfem'  'small artist'  'lgbtqia artist'  'furry'  'furry oc'  'trans'],deadeyedfae,I will stay up late every night to speak to these goobers 👀,2024-07-12 22:43:27 GMT
1,Artists of tumblr,['artists on tumblr'  'oc'  'original character'  'dial z for zodiac'],kiraichuu,something’s got their attention ⛎,2024-07-12 21:27:46 GMT
1,Artists of tumblr,['artists on tumblr'  'oc'  'original character'  'dial z for zodiac'],kiraichuu,Terra Bykova / Taurus ♉,2024-07-12 21:27:07 GMT
3,Artists of tumblr,['webcomics'  'webtoons'  'webtoon canvas'  'tapas webcomic'  'artists on tumblr'],tuesziday,Webcomic Creators of Tumblr • Community on Tumblr  A community for Webcomic Creators!,2024-07-12 21:08:15 GMT
3,Artists of tumblr,['artist problems'  'artists on tumblr'],miss-rum-hee,The struggle is real,2024-07-12 16:07:28 GMT
120,Artists of tumblr,['art'  'digital art'  'phighting!'  'phighting art'  'phighting fanart'  'roblox'  'roblox art'  'hyperlaser phighting'  'princess phighting'  'hyperlaser'  'ibis paint users about to call me a weak ass bitch 💀'  'i died'],sillymeowiixx,So I tried Ibis paint for the first time and i fucking died inside. My fat ass finger was in the way the whole time my phone is tiny asf I have no pen pressure and picking colors was so much harder.  6/10,2024-07-12 15:58:02 GMT
5,Artists of tumblr,['artist of tumblr'  'tumblr art'  'tumblr artist'  'artblr'  'art portfolio'  'digital art'  'digital illustration'  'starwarsblr'  'star wars'  'star wars art'  'star wars fanart'  'star wars illustration'  'star wars painting'  'star wars fan'  'star wars girl'  'digital artists'  'kylo ren'  'kylo ren art'  'kylo ren helmet'  'kylo ren lightsaber'],fiatluxillustration-portfolio,available now  𝙵𝚒𝚊𝚝 𝙻𝚞𝚡 𝙸𝚕𝚕𝚞𝚜𝚝𝚛𝚊𝚝𝚒𝚘𝚗  | Visit InPrnt | Visit Etsy | Visit Digital Etsy | Visit Patreon | Visit the Portfolio,2024-07-12 13:01:37 GMT
21,Artists of tumblr,['myart'  'digital'  'illustration'  'fan art'  'artists on tumblr'  'art'  'digital art'  'digital illustration'  'elden ring'  'er'  'elden ring dlc'  'elden ring shadow of the erdtree'  'elden ring sote'  'shadow of the erdtree'  'messmer the impaler'  'messmer fanart'  'elden ring messmer'  'sote'],zeitvon,🐍,2024-07-12 12:40:35 GMT
5,Artists of tumblr,['artists on tumblr'  'joe java'  'human au'  'mountains'  'shore'  "my art's genuinely so ugly idk why people would want to buy it"  'people should pay to not see it'],marshmallow-biscuit-blog,my practice arts are so gross lmao,2024-07-12 06:35:52 GMT
2,Artists of tumblr,['art'  'artist'  'corbins art'  'corbins adoptables'  'anthro'  'adoptable'  'adoptables'],corbinsilly,Adoptable up for sale for 10 bucks cashapp only,2024-07-13 03:48:46 GMT
1,Artists of tumblr,['artists on tumblr'  'oc'  'original character'  'dial z for zodiac'],kiraichuu,snek 🐍,2024-07-13 03:27:27 GMT
4,Artists of tumblr,['glacier rambles'  "glacier's art"  'art'  'artblr'  'artist'  'artfight'  'team seafoam'],glacierruler,Did this piece of Azalea for @cutebisexualmess for artfight!  ALT,2024-07-13 02:07:10 GMT
42,Artists of tumblr,['art'  'photographers of tumblr'  'photography'  'travel'  'japan'  'explore'  'asia'  'kamakura'  'kanagawa'  'pagoda'  'buddhism'  'nature'  'flower'  'sakura'  '桜'  '花見'  'aesthetic'  'beauty'  'spring'],fishbphotography,Pagoda and Sakura  Engaku-ji Temple Kanagawa Japan,2024-07-13 02:02:03 GMT
20,Artists of tumblr,['commissions'  'art commissions'  'trans artist'  'digital art'  'furries'  'little guys'  'ship art'  'fandom art'],chonkadonk,actually let me go ahead and make a brand spankin new commission post since my old one is almost 3 full years old at this point  my prices have changed juuust a little (as i finally did some math that i was having to do on the fly when commissioned) and i broke it down much more simply. my paypal is here (please god ignore my deadname) and don’t hesitate to contact me if you have questions/want to commission me!  EXAMPLE ART UNDER THE CUT vvv&lt;!-- more --&gt;,2024-07-13 01:26:52 GMT
19,Artists of tumblr,['art of tumblr'  'tumblr artist'  'artblr'  'starwarsblr'  'star wars'  'star wars helmet'  'star wars art'  'star wars fanart'  'star wars painting'  'star wars illustration'  'star wars girl'  'digital illustration'  'digital art'  'kylo ren'  'kylo ren art'  'kylo ren helmet'  'dark side'  'ben solo'  'ben solo deserved better'  'adam driver'  'adam driver art'  'adam driver fan'  'adam driver stan'  'star wars sequels'  'the force awakens'  'the last jedi'  'the rise of skywalker'],fiatluxillustration-portfolio,Aurebesh Helmet Series - Kylo Ren  ✨Available in HQ   Created with Procreate  𝙵𝚒𝚊𝚝 𝙻𝚞𝚡 𝙸𝚕𝚕𝚞𝚜𝚝𝚛𝚊𝚝𝚒𝚘𝚗  | Visit InPrnt | Visit Etsy | Visit Digital Etsy | Visit Patreon | Visit the Portfolio,2024-07-13 01:02:50 GMT
138,Artists of tumblr,['shikiart'  'art'  'anime'  'manga'  'ocs'  'tanuki'  'vtuber'],shikisketch,A brief break from artfight to conceptualize an updated design,2024-07-13 00:42:04 GMT
21,Artists of tumblr,['art'  'photographers of tumblr'  'photography'  'travel'  'explore'  'uk'  'durham'  'architecture'  'harry potter'  'hogwarts'  'aesthetic'  'beauty'  'england'  'mideval'  'europe'  'northeast england'],fishbphotography,Durham cathedral courtyard  Durham Northeast England UK  The cloisters hallway as well as the courtyard were used as a backdrop for filming the inner courtyard walkways at Hogwarts. This set is where Harry and his friends walked between classes Ron threw up slugs Dobby was freed and where transfiguration class was held.,2024-07-13 00:05:20 GMT
757,Artists of tumblr,['transgender'  'lgbtq'  'queer artist'  'transfem'  'small artist'  'lgbtqia artist'  'furry'  'furry oc'  'trans'],deadeyedfae,I will stay up late every night to speak to these goobers 👀,2024-07-12 22:43:27 GMT
1,Artists of tumblr,['artists on tumblr'  'oc'  'original character'  'dial z for zodiac'],kiraichuu,something’s got their attention ⛎,2024-07-12 21:27:46 GMT
1,Artists of tumblr,['artists on tumblr'  'oc'  'original character'  'dial z for zodiac'],kiraichuu,Terra Bykova / Taurus ♉,2024-07-12 21:27:07 GMT
3,Artists of tumblr,['webcomics'  'webtoons'  'webtoon canvas'  'tapas webcomic'  'artists on tumblr'],tuesziday,Webcomic Creators of Tumblr • Community on Tumblr  A community for Webcomic Creators!,2024-07-12 21:08:15 GMT
3,Artists of tumblr,['artist problems'  'artists on tumblr'],miss-rum-hee,The struggle is real,2024-07-12 16:07:28 GMT
120,Artists of tumblr,['art'  'digital art'  'phighting!'  'phighting art'  'phighting fanart'  'roblox'  'roblox art'  'hyperlaser phighting'  'princess phighting'  'hyperlaser'  'ibis paint users about to call me a weak ass bitch 💀'  'i died'],sillymeowiixx,So I tried Ibis paint for the first time and i fucking died inside. My fat ass finger was in the way the whole time my phone is tiny asf I have no pen pressure and picking colors was so much harder.  6/10,2024-07-12 15:58:02 GMT
5,Artists of tumblr,['artist of tumblr'  'tumblr art'  'tumblr artist'  'artblr'  'art portfolio'  'digital art'  'digital illustration'  'starwarsblr'  'star wars'  'star wars art'  'star wars fanart'  'star wars illustration'  'star wars painting'  'star wars fan'  'star wars girl'  'digital artists'  'kylo ren'  'kylo ren art'  'kylo ren helmet'  'kylo ren lightsaber'],fiatluxillustration-portfolio,available now  𝙵𝚒𝚊𝚝 𝙻𝚞𝚡 𝙸𝚕𝚕𝚞𝚜𝚝𝚛𝚊𝚝𝚒𝚘𝚗  | Visit InPrnt | Visit Etsy | Visit Digital Etsy | Visit Patreon | Visit the Portfolio,2024-07-12 13:01:37 GMT
21,Artists of tumblr,['myart'  'digital'  'illustration'  'fan art'  'artists on tumblr'  'art'  'digital art'  'digital illustration'  'elden ring'  'er'  'elden ring dlc'  'elden ring shadow of the erdtree'  'elden ring sote'  'shadow of the erdtree'  'messmer the impaler'  'messmer fanart'  'elden ring messmer'  'sote'],zeitvon,🐍,2024-07-12 12:40:35 GMT
5,Artists of tumblr,['artists on tumblr'  'joe java'  'human au'  'mountains'  'shore'  "my art's genuinely so ugly idk why people would want to buy it"  'people should pay to not see it'],marshmallow-biscuit-blog,my practice arts are so gross lmao,2024-07-12 06:35:52 GMT
2,Artists of tumblr,['art'  'artist'  'corbins art'  'corbins adoptables'  'anthro'  'adoptable'  'adoptables'],corbinsilly,Adoptable up for sale for 10 bucks cashapp only,2024-07-13 03:48:46 GMT
1,Artists of tumblr,['artists on tumblr'  'oc'  'original character'  'dial z for zodiac'],kiraichuu,snek 🐍,2024-07-13 03:27:27 GMT
4,Artists of tumblr,['glacier rambles'  "glacier's art"  'art'  'artblr'  'artist'  'artfight'  'team seafoam'],glacierruler,Did this piece of Azalea for @cutebisexualmess for artfight!  ALT,2024-07-13 02:07:10 GMT
42,Artists of tumblr,['art'  'photographers of tumblr'  'photography'  'travel'  'japan'  'explore'  'asia'  'kamakura'  'kanagawa'  'pagoda'  'buddhism'  'nature'  'flower'  'sakura'  '桜'  '花見'  'aesthetic'  'beauty'  'spring'],fishbphotography,Pagoda and Sakura  Engaku-ji Temple Kanagawa Japan,2024-07-13 02:02:03 GMT
20,Artists of tumblr,['commissions'  'art commissions'  'trans artist'  'digital art'  'furries'  'little guys'  'ship art'  'fandom art'],chonkadonk,actually let me go ahead and make a brand spankin new commission post since my old one is almost 3 full years old at this point  my prices have changed juuust a little (as i finally did some math that i was having to do on the fly when commissioned) and i broke it down much more simply. my paypal is here (please god ignore my deadname) and don’t hesitate to contact me if you have questions/want to commission me!  EXAMPLE ART UNDER THE CUT vvv&lt;!-- more --&gt;,2024-07-13 01:26:52 GMT
19,Artists of tumblr,['art of tumblr'  'tumblr artist'  'artblr'  'starwarsblr'  'star wars'  'star wars helmet'  'star wars art'  'star wars fanart'  'star wars painting'  'star wars illustration'  'star wars girl'  'digital illustration'  'digital art'  'kylo ren'  'kylo ren art'  'kylo ren helmet'  'dark side'  'ben solo'  'ben solo deserved better'  'adam driver'  'adam driver art'  'adam driver fan'  'adam driver stan'  'star wars sequels'  'the force awakens'  'the last jedi'  'the rise of skywalker'],fiatluxillustration-portfolio,Aurebesh Helmet Series - Kylo Ren  ✨Available in HQ   Created with Procreate  𝙵𝚒𝚊𝚝 𝙻𝚞𝚡 𝙸𝚕𝚕𝚞𝚜𝚝𝚛𝚊𝚝𝚒𝚘𝚗  | Visit InPrnt | Visit Etsy | Visit Digital Etsy | Visit Patreon | Visit the Portfolio,2024-07-13 01:02:50 GMT
138,Artists of tumblr,['shikiart'  'art'  'anime'  'manga'  'ocs'  'tanuki'  'vtuber'],shikisketch,A brief break from artfight to conceptualize an updated design,2024-07-13 00:42:04 GMT
21,Artists of tumblr,['art'  'photographers of tumblr'  'photography'  'travel'  'explore'  'uk'  'durham'  'architecture'  'harry potter'  'hogwarts'  'aesthetic'  'beauty'  'england'  'mideval'  'europe'  'northeast england'],fishbphotography,Durham cathedral courtyard  Durham Northeast England UK  The cloisters hallway as well as the courtyard were used as a backdrop for filming the inner courtyard walkways at Hogwarts. This set is where Harry and his friends walked between classes Ron threw up slugs Dobby was freed and where transfiguration class was held.,2024-07-13 00:05:20 GMT
757,Artists of tumblr,['transgender'  'lgbtq'  'queer artist'  'transfem'  'small artist'  'lgbtqia artist'  'furry'  'furry oc'  'trans'],deadeyedfae,I will stay up late every night to speak to these goobers 👀,2024-07-12 22:43:27 GMT
1,Artists of tumblr,['artists on tumblr'  'oc'  'original character'  'dial z for zodiac'],kiraichuu,something’s got their attention ⛎,2024-07-12 21:27:46 GMT
1,Artists of tumblr,['artists on tumblr'  'oc'  'original character'  'dial z for zodiac'],kiraichuu,Terra Bykova / Taurus ♉,2024-07-12 21:27:07 GMT
3,Artists of tumblr,['webcomics'  'webtoons'  'webtoon canvas'  'tapas webcomic'  'artists on tumblr'],tuesziday,Webcomic Creators of Tumblr • Community on Tumblr  A community for Webcomic Creators!,2024-07-12 21:08:15 GMT
3,Artists of tumblr,['artist problems'  'artists on tumblr'],miss-rum-hee,The struggle is real,2024-07-12 16:07:28 GMT
120,Artists of tumblr,['art'  'digital art'  'phighting!'  'phighting art'  'phighting fanart'  'roblox'  'roblox art'  'hyperlaser phighting'  'princess phighting'  'hyperlaser'  'ibis paint users about to call me a weak ass bitch 💀'  'i died'],sillymeowiixx,So I tried Ibis paint for the first time and i fucking died inside. My fat ass finger was in the way the whole time my phone is tiny asf I have no pen pressure and picking colors was so much harder.  6/10,2024-07-12 15:58:02 GMT
5,Artists of tumblr,['artist of tumblr'  'tumblr art'  'tumblr artist'  'artblr'  'art portfolio'  'digital art'  'digital illustration'  'starwarsblr'  'star wars'  'star wars art'  'star wars fanart'  'star wars illustration'  'star wars painting'  'star wars fan'  'star wars girl'  'digital artists'  'kylo ren'  'kylo ren art'  'kylo ren helmet'  'kylo ren lightsaber'],fiatluxillustration-portfolio,available now  𝙵𝚒𝚊𝚝 𝙻𝚞𝚡 𝙸𝚕𝚕𝚞𝚜𝚝𝚛𝚊𝚝𝚒𝚘𝚗  | Visit InPrnt | Visit Etsy | Visit Digital Etsy | Visit Patreon | Visit the Portfolio,2024-07-12 13:01:37 GMT
21,Artists of tumblr,['myart'  'digital'  'illustration'  'fan art'  'artists on tumblr'  'art'  'digital art'  'digital illustration'  'elden ring'  'er'  'elden ring dlc'  'elden ring shadow of the erdtree'  'elden ring sote'  'shadow of the erdtree'  'messmer the impaler'  'messmer fanart'  'elden ring messmer'  'sote'],zeitvon,🐍,2024-07-12 12:40:35 GMT
5,Artists of tumblr,['artists on tumblr'  'joe java'  'human au'  'mountains'  'shore'  "my art's genuinely so ugly idk why people would want to buy it"  'people should pay to not see it'],marshmallow-biscuit-blog,my practice arts are so gross lmao,2024-07-12 06:35:52 GMT
1,Artists of tumblr,['digital art'  'oc'  'support human artists'  'cottagecore'  'goblincore'  "victoriacoffee's art"],victoriacoffee,Brief break from your regularly scheduled twink content because I *Finally* made myself a new pfp!! I have wanted to do this for so long and now it’s done and I am so happy!,2024-07-13 12:13:27 GMT
